transaction_id,parent,parent_type,child,child_type,rel_type,date
2611/11_tr_12,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Janatha Fertilizer Enterprises Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-31
2611/11_tr_13,Government of Sri Lanka,government,Minister of Ports & Shipping,minister,GOVERNS:AS_MINISTER,2019-12-31
